,votes,user_id,review_id,text,business_id,stars,date,type
581,"{u'funny': 0, u'useful': 0, u'cool': 0}",Yw2GgwVircnuBGYKOofXag,urZYZP4A78AGPorllN9z_Q,"10/3 say horrible experience   friend went eat play couple games   took waitress 10-15 minutes greet time knew just order   ordered got drinks let's just say didn't waitress giving check manager delivered food table)   refill beverage, food, ketchup burger fries offered   lots people running like crazy understaffed hire people!  eat ",sbW8qHJgzEIH42B0S-3New,1,05-10-14,review
582,"{u'funny': 0, u'useful': 0, u'cool': 0}",7sM0J8FuZvD5uhf4HceS3A,Sb6emtOqs8CTwe-GUp3YmQ,recently stopped girlfriend kids celebrate daughters 21's birthday  ordered fish chips  don't order fish chips unless want lube insides months  know probably got got away refried 3 times  outside breading hard rock taste  fish bland  bites called waiter nice funny complained showing hard fish tapping fish plate making loud thud noise  grabbed plate took manager  doing asked wanted said lost appetite  manager came looked walked right area  thinking stopped didn't oh  waiter took meal  eaten food good  just isn't ,sbW8qHJgzEIH42B0S-3New,2,20-10-14,review
583,"{u'funny': 0, u'useful': 0, u'cool': 0}",RSExP0-Boucr4QyIEzZi0A,2Ix6a2TXllge_FmuTP0zfQ,"i'll biased opinion place like  wrong playing old new school games, drinking, eating place? thing think price  surface, pretty expensive place; bunch good deals depending time ""donate"" money make-a-wish foundation, you're lucky spin wheel prizes! honestly, know deals make sure best price available  regards games, there's plethora enjoyment  nice play games spit tickets, couple times i've gone i've gotten 2 hours arcade games cheap price (mario kart,  way, really fun place you'll certainly good time ",sbW8qHJgzEIH42B0S-3New,4,04-12-14,review
584,"{u'funny': 0, u'useful': 0, u'cool': 0}",hscskgnpQmmNfNl9iZA7hw,l1noXlcPkuSXbqUbxRBhrQ,let say people usually work dave busters usually don't care angry hate job  friend went couple machines ran tickets happy help  staff went way make sure good time  manager tony sweet sure ok  staff member talked extremely nice  far best dave busters i've,sbW8qHJgzEIH42B0S-3New,5,15-12-14,review
585,"{u'funny': 0, u'useful': 0, u'cool': 0}",QLiWMRXvgqws9QtS68tXJA,-1aD_PLXHW9sQa4--i8ABg,"sister law wanted lunch kids play games lunch  place huge moderately clean bathrooms  food looked great 16 page menu  food came average  huge selection games kids play, pay dearly play games  food  overpriced drinks drastically overpriced ",sbW8qHJgzEIH42B0S-3New,2,30-12-14,review
586,"{u'funny': 0, u'useful': 1, u'cool': 0}",y1CH5i_Qr9t5nrUuAKjZog,jeCvoQmQLFx4EBeKQi4mqw,"checked 7:00 pm saturday group 19 birthday gathering   originally told 9:00 pm we'd seated, that's problem, able play seated   actually didn't seated 10:00 pm, told kitchen taking 3 hours people's orders   didn't manager 10:30 pm   needless say, didn't stay eat went ",sbW8qHJgzEIH42B0S-3New,1,17-01-15,review
587,"{u'funny': 0, u'useful': 0, u'cool': 0}",ThOfb86f_5PW0bB1NHGMgA,MxbrdK1m-IDNmuWk4cHA7g,"ok, went sat night large party, 2 hour wait table  fine that's understand turned hour wait  seated told kitchen hours wait food hours  manger blamed saying "" came large party sat night, order apps separate  meals, food 45 min"" really ? customers fault staff handle sat night rush  table 5 waited 3 hours food, got wrong food    spend money again!!!
to bathroom toilet paper pee",sbW8qHJgzEIH42B0S-3New,1,18-01-15,review
588,"{u'funny': 0, u'useful': 0, u'cool': 1}",R4crU2OjJ7-qAymiHO2Ucw,hDERlBwN1UTAjE7uzneuGQ,"really fun way spend afternoon  visits i've couple games easy win score lots tickets, just blast play  did really awesome time prize room pretty neat stuff  food bad  i've eaten wasn't memorable, didn't hate  did like bar, favorite beer tap, nice  like pretty arcade i've things rip occasionally won't work properly  really irritates people figure arcade perfect  i've  irritating thing games button signals employee come assist kept hitting button leg awhile randomly appear ask needed help, really confused  haha  went husband's family thanksgiving, total blast  place pretty felt really bad employees work day, nice",sbW8qHJgzEIH42B0S-3New,4,25-01-15,review
589,"{u'funny': 0, u'useful': 0, u'cool': 0}",FAtk38wdEbNgM6rSmP-zew,oHf5jPx25UTX9UK9v_pQKw,awful awful  spent 150 00service terrible  took 27 minutes acknowledged  really  saving grace kids fun hostess took amazing care      ,sbW8qHJgzEIH42B0S-3New,1,16-02-15,review
590,"{u'funny': 0, u'useful': 0, u'cool': 0}",Qs5dcst13DnQJwaBcR4VGg,TqmYk2z5qzd8fm0t8aGQQA,"chilling kimberly vasil, mikey & big bob 96 1 kiss fm listener appreciation party   kiss really knows throw bash- $10 power cards, free t-shirts, megaphones & basketballs, appetizers & n/a beverages     apps flowing & delicious, everybody happy     nice bash kiss fm   !",sbW8qHJgzEIH42B0S-3New,4,20-02-15,review
591,"{u'funny': 0, u'useful': 3, u'cool': 1}",Z3pEOLUrG17cntPCFzruPg,PX18iRaHh2g7aqls_fH88Q,"4 stars fun factory, games, experience, 2 stars disgusting food horrible service!

i excited come boyfriends birthday  fun play games, win tickets, fun friends/family  decided eat played  seeing commercials new menu, hey bad right? wrong! thing really good corona-rita - that's hard mess  service horrible  didn't feel like areas packed make service slow, apparently wrong  took 15 minutes, minimum, drinks  hour food  boneless buffalo wings, hard screw weren't bad weren't best  boyfriend philly cheesesteak finish  salty just good  price worth  better going waterfront food coming play  you'll save $$, time, frustration! guess remodeling price area make-shift area cash tickets  pretty picked kinda sucked  overall fun, sure play games!",sbW8qHJgzEIH42B0S-3New,2,24-02-15,review
592,"{u'funny': 0, u'useful': 0, u'cool': 0}",syxgE5fb-pAoNlp7V9Jw2g,KhTeYacVltPaJk7OEvkbgw,"service pittsburgh location incredible awful actually took time day write online disappointed  saturday night works restaurant im sympathetic comes service  sat high tables bar area did greeted acknowledged 30 minutes  personally manager explain situation treated like stupid (maybe im 17?) mention little girl balling eyes told server egg allergy managed mess food marinated egg  overhead heading hospital  i'm writing message spiteful, i'm writing hopes future restaurant improve  there's big difference service hospitality right place lacking  best wishing improvement",sbW8qHJgzEIH42B0S-3New,1,28-02-15,review
593,"{u'funny': 0, u'useful': 2, u'cool': 0}",RWSBzkqH2-lsQDH8gVBuEw,u1rowbP_qNr0dfiZitlm4g,"maintenance man?  janitor?  manager?    ok   good time dave buster's, based mainly company kept venue    went right opened day, intention playing pool   located pool tables area looked closed went hostess stand ask   radioed help, got finally went search answer question   came said manager talk    wait   wait   finally just play arcade area    card purchase machines rebooting, use didn't work   takes forever finally gives directs non-existent ticketing attendant   search help   flagged server, issued card ($56 375 tokens) served cocktails (average prices, rum coke teeny)    play games   game tried broken way   token swipe didn't work game messed    wasn't cleanest place i've seen   tables place set drinks didn't look they'd wiped day course makes wonder cleaned games germy little kids touch day) overall, appeared completely unprepared opening (computers booting, employees ready work, soda gun bar assembled, ) maintained managed   broken games sort comical definitely good way   really looking type activity, i'd try different location sure ",sbW8qHJgzEIH42B0S-3New,2,02-03-15,review
594,"{u'funny': 0, u'useful': 1, u'cool': 0}",4DrkZqFqLcyRcLWuQUXFeQ,_fEzYGYhjQa4eOHpyIK2lw,"priced, hyped hell time regardless   think big screen tv home wii order pizza beer friends experience price glitz   i've eat impressed   arcade bit dated like playing big trivia game just invite people play trivial pursuit)   new tv set pretty cool, dave busters just adult chuckie cheese worth visit year, ",sbW8qHJgzEIH42B0S-3New,2,23-03-15,review
595,"{u'funny': 0, u'useful': 1, u'cool': 0}",NSkLw-cg_v7YBVEwVsYj4Q,s1vbD6tQdWlziq1WyKYgag,"i've probably 3 dave & buster's life, probably favorite  lot bigger variety games 2 i've pretty games  prizes better ticket exchange rate prizes lot fair  definitely advantage half priced games wednesdays!!!

i don't come food, average  good restaurants close don't just eat come games?",sbW8qHJgzEIH42B0S-3New,4,14-04-15,review
596,"{u'funny': 0, u'useful': 0, u'cool': 0}",q2ccFmRoK0lkkRPosgKFFg,ToDYpDRs3XpAzbN-Atm-EA,fell asleep night got chance review place pretty cool just arcade bunch games bar & u order food prizes gotten better games weren't working,sbW8qHJgzEIH42B0S-3New,3,28-04-15,review
597,"{u'funny': 0, u'useful': 0, u'cool': 0}",oWCKCE9Qc6SPSyvb18D2DA,rOthNZS4FCw3uvV8qkgKBw,eat dinner drinks  problem food drink play games girls counter nice guy brett nice works hard girls work   girl counter dressed nice know like eat drink  restrooms cleaned little ,sbW8qHJgzEIH42B0S-3New,5,03-05-15,review
598,"{u'funny': 0, u'useful': 0, u'cool': 0}",NK3JWcCpxaKtb9-7R8g5jw,qtHNdNewij2pnlsIs2mm4A,wednesday's half game night  menu includes meals provide dollar game cards  loud crazy that's expected  kids love place  ok  thing understand fascination ,sbW8qHJgzEIH42B0S-3New,3,10-06-15,review
599,"{u'funny': 0, u'useful': 0, u'cool': 0}",PLGEWHqOIOrFsgfdG6ueUg,EVhglxcczdY9574YlYUsjg,"im fan

i went october 2014  town favorite nfl team colts steelers game  went game fun city went half wednesday  really fun games  im young man like old nintendo games  like kinds games  skee ball game acted fun

i  miles far ohio im fan",sbW8qHJgzEIH42B0S-3New,4,13-06-15,review
600,"{u'funny': 0, u'useful': 0, u'cool': 1}",9mWJQbP8zNm-rT1MBhwLHQ,J6R_Zi91vIK6m28UCFHGrg,great games prizes  amazing food great way enjoy day family!!! super busy place ,sbW8qHJgzEIH42B0S-3New,5,16-06-15,review
601,"{u'funny': 0, u'useful': 0, u'cool': 0}",QDdwYP1uqPzI5z3NO5LXog,pHrlhfAmsIBAkw1J_6XLtQ,"ate lunch today wife 2 kids  server prompt getting table, took order disappeared  food took 25 minutes 4 table people dining  grilled cheese, salad quesadilla shouldn't long  games fine  mens room didn't paper towels dry hands  huge fail type venue ",sbW8qHJgzEIH42B0S-3New,2,17-06-15,review
602,"{u'funny': 0, u'useful': 1, u'cool': 0}",VRB9nzZnYWB6WETk_QfIEQ,F2-NgUkU3FkBEIpOGyyRFg,"dave busters multiple times feel 2 star place say food quality sub par   opinion food prices expensive quality   offer nice bar,but prices opinion little higher   service isn't bad, better d&b great place adults sure, prices tokes ""game play"" little ridiculous   games charge 6 9 credits place   thats saying $1 50 game games addicting know playing   thing d&b isn't cleanest place   bathrooms near arcade nasty opinion   doesn't like   thats big factor rating restaurants    d&b ok place visit, place frequently waste money ",sbW8qHJgzEIH42B0S-3New,2,27-07-15,review
603,"{u'funny': 0, u'useful': 0, u'cool': 0}",jnEZvZlVIPEKzGwYaXvCLg,ZAEErVZ4X9NWV-9CgdtpOw,"reunion banquet weekend d&b  highlight gathering  room spacious, well-appointed tables covered black tablecloths set according specifications  buffet delicious  manager, servers bartender enthusiastic attentive  wonderful facility kids adults loved arcade games  pool tables hit  appreciated roomy dance floor wanted groove months leading event, special events representative laura checked regularly  sean managers sure experience memorable added extra touches feel special  thank d&b, great experience ",sbW8qHJgzEIH42B0S-3New,5,05-08-15,review
604,"{u'funny': 0, u'useful': 1, u'cool': 0}",w8kdE0wygvOWKU74wuQPBw,oXTnMkoc9oRofmiht0AGyQ,"wasn't cleanest place  dirty paper towels women's bathroom  changing covers changing tables change babies  disappointed came compared i've  aren't following corporate policy  ok, asked managers way said didn't honor responders discount like stores  ok fine, sore attitude  disappointed attitude ",sbW8qHJgzEIH42B0S-3New,1,18-08-15,review
605,"{u'funny': 0, u'useful': 1, u'cool': 0}",TBOOaVf015v-HOFTXatjeg,nzvWid6ssDbZBqFKBbgD1g,"gave d&b 4 stars waiter geniune nice! place definitely changed years, pricey venue  food mediocre  fries cold sliders subpar, like white castles freezer section grocery stores  buffalo wings tough  games, included lot newer 'app' style games like flappy bird  skeeball free throw fun, coin drop machines  wow, went $50 games really fast  gift section fun tchotchkes prizes pay rack points! great destination celebrate special occasion family, friends coworkers ",sbW8qHJgzEIH42B0S-3New,4,12-09-15,review
606,"{u'funny': 0, u'useful': 0, u'cool': 0}",X_nHaeK9P1CX7Hvd0l4-tA,oiDRt46oHFo0ozLZXaVicQ,awesome time hubby food amazing games cost prizes ok good time i'll bring kids time,sbW8qHJgzEIH42B0S-3New,3,24-09-15,review
607,"{u'funny': 0, u'useful': 0, u'cool': 0}",RjSqoohsdPuKqZQ9RnG2Fg,gwNIeNexgC-wrIH3vyrRAw,"food awful   came small group people dinner night heading bar hopping places waterfront   gave server benefit doubt 8 challenging   think long wait time drinks food bartender kitchen, waitress really tried best gave 2 stars liked mac cheese   table hated food   sandwiches dishes   girl resorted eating toppings sandwich bread hard bite   kitchen probably sandwich right away left heating lamps 40 minutes preparing rest table's food tempted stop play games couple minutes, husband came restroom told 5 guys walked restroom washed hands immediately went start playing games   say thanks ",sbW8qHJgzEIH42B0S-3New,2,16-10-15,review
