,votes,user_id,review_id,text,business_id,stars,date,type
605,"{u'funny': 0, u'useful': 1, u'cool': 0}",TBOOaVf015v-HOFTXatjeg,nzvWid6ssDbZBqFKBbgD1g,geniune nice pricey cold buffalo tough same flappy full great special,sbW8qHJgzEIH42B0S-3New,4,12-09-15,review
606,"{u'funny': 0, u'useful': 0, u'cool': 0}",X_nHaeK9P1CX7Hvd0l4-tA,oiDRt46oHFo0ozLZXaVicQ,awesome good next,sbW8qHJgzEIH42B0S-3New,3,24-09-15,review
607,"{u'funny': 0, u'useful': 0, u'cool': 0}",RjSqoohsdPuKqZQ9RnG2Fg,gwNIeNexgC-wrIH3vyrRAw,awful small few long due other hard sandwich right other,sbW8qHJgzEIH42B0S-3New,2,16-10-15,review
608,"{u'funny': 0, u'useful': 0, u'cool': 0}",SxOjm8u40Vf_v52UJyqw4g,CoxR8OTu1jEODKW2C0Kxwg,good busy sure busy,sbW8qHJgzEIH42B0S-3New,2,24-10-15,review
609,"{u'funny': 0, u'useful': 0, u'cool': 0}",Cxwo1HjHSGEC89KjY9nKYg,4RYH9K7_zxIyQ559xXIsRQ,other,sbW8qHJgzEIH42B0S-3New,1,06-11-15,review
610,"{u'funny': 0, u'useful': 1, u'cool': 0}",qBxJqZGBLrB9hC7HLGIK4g,AB1cIRNHf23yVOOZXVsHvw,cool lady SUCH,sbW8qHJgzEIH42B0S-3New,1,14-11-15,review
611,"{u'funny': 0, u'useful': 1, u'cool': 0}",r4wiR0dlTX5gCEZOolu3-w,SOLgN5cku4B_35nwAGD0qQ,bad lukewarm stale sticky nice overall,sbW8qHJgzEIH42B0S-3New,1,27-11-15,review
612,"{u'funny': 0, u'useful': 0, u'cool': 0}",_obCt0q4LXZ-oGIPD5aKZA,qgCuhncsRrSn0fHPwKSfGg,sad bad bad small full first slow sure serious,sbW8qHJgzEIH42B0S-3New,3,06-12-15,review
613,"{u'funny': 0, u'useful': 1, u'cool': 0}",Usvqq4KaVfyu3pkktktG7A,vkMBCsqN3sIWdbNngJNPiw,old stupid Awful rude,sbW8qHJgzEIH42B0S-3New,1,28-12-15,review
614,"{u'funny': 0, u'useful': 1, u'cool': 0}",GagHR9g-1RLkHu5PXzf3Tg,w2RsX1jxktqV4tYfsV0OlA,able other short due following good past 3-4,sbW8qHJgzEIH42B0S-3New,1,31-12-15,review
615,"{u'funny': 2, u'useful': 4, u'cool': 3}",NH8aEIKCSO_xtp54zrMoTg,LFM5H1iL7hy5iSLh4NmGCg,great fantastic sporting several fresh deep plain lousy old chicken terrible,sbW8qHJgzEIH42B0S-3New,1,06-01-16,review
616,"{u'funny': 0, u'useful': 0, u'cool': 0}",dUgfQteCEA9DlEYZEnXuGQ,0lsw4A16SrqnSOFlUu_eYw,4pm on a Friday afternoon and I got turned away for being 8 days under 21 I had no intention drinking and there was all of 4 people in the place even if I was 21 I would go to rivers downtown it's not like they can put a wristband saying I'm 20 or anything.,sbW8qHJgzEIH42B0S-3New,1,29-01-16,review
617,"{u'funny': 0, u'useful': 0, u'cool': 0}",NZ9iylhCjHEh1DDzt0kw2Q,utYKuAFo9sRg6ajo7ejmAw,whole whole dirty busy,sbW8qHJgzEIH42B0S-3New,2,01-02-16,review
618,"{u'funny': 2, u'useful': 1, u'cool': 0}",ttHOmU321U5xXpgiDFil4w,dv32469Y1FrsPa-GkBrjaQ,Which disappointed specific,sbW8qHJgzEIH42B0S-3New,1,06-02-16,review
619,"{u'funny': 0, u'useful': 0, u'cool': 0}",rY_iRQkpRLd1dTEYcAQsaA,ysLUbZjrsva3VgxV7wAP0A,certain alcoholic wrong,sbW8qHJgzEIH42B0S-3New,5,15-02-16,review
620,"{u'funny': 0, u'useful': 2, u'cool': 1}",1SElhDugQKxnKh5-JDzSNA,hsLFkVfJ_vPDg6XA0sQK7A,okay unhygienic,sbW8qHJgzEIH42B0S-3New,1,29-02-16,review
621,"{u'funny': 0, u'useful': 2, u'cool': 0}",96Nbis96pknb6T05nKr-0Q,btuj9sKBi2oUvk-mu6l5Kw,terrible busy multiple other great reasonable,sbW8qHJgzEIH42B0S-3New,2,05-03-16,review
622,"{u'funny': 2, u'useful': 1, u'cool': 1}",U3VIAqv7eaCCorYsVCRCHA,01GL6KHthn4WZe8I7JAmag,Last pleased new ..double expensive extra late large great wonderful pleasant pretty easy ready able gross confused empty next able prizes,sbW8qHJgzEIH42B0S-3New,3,06-03-16,review
623,"{u'funny': 0, u'useful': 0, u'cool': 0}",KhgDNWoT2ZlWAFSljFbwgA,22DxOl07OvkZYoh__WGbNQ,kiosk,sbW8qHJgzEIH42B0S-3New,1,26-03-16,review
624,"{u'funny': 0, u'useful': 2, u'cool': 0}",WVv8CbcxJUYjxlzazLs6RA,pDcBcHCLNSSXYTvg_KobFA,awful disgusting un-kept good,sbW8qHJgzEIH42B0S-3New,1,26-03-16,review
625,"{u'funny': 0, u'useful': 0, u'cool': 0}",z51Tevp2Br8gjOAgL47FeQ,X3j-JImqsg9BcaZIfyEzgA,nice able arcade mature tasty feels generic ridiculous sinks/floor nice sporting new lucky,sbW8qHJgzEIH42B0S-3New,3,28-03-16,review
626,"{u'funny': 1, u'useful': 4, u'cool': 4}",DXnFLwB3wetH3uAV1zaDrg,cl3tGH6Yirr5ZMT23JOQbQ,new modern new magician past great sno-cone added little entertaining entire flex skee-ball,sbW8qHJgzEIH42B0S-3New,5,29-03-16,review
627,"{u'funny': 0, u'useful': 1, u'cool': 0}",UNRFBwGMqwkkxAtS-4g19Q,tDZN5dB2RULRWTnSXS7IQQ,ridiculous nachos little proper fifteen first unrelated naked,sbW8qHJgzEIH42B0S-3New,1,10-04-16,review
628,"{u'funny': 0, u'useful': 0, u'cool': 0}",KTlXR4E_JJdgBSPpiO4Oig,UnWIav1qgCoXYM9BK_1uFg,few first freindly attractive nice aroud entire own young few own racing little old wrong few,sbW8qHJgzEIH42B0S-3New,1,10-05-16,review
629,"{u'funny': 0, u'useful': 0, u'cool': 0}",mYDGdf-BLQ4klyv3MB0dOQ,JskK7770iNg_60SIT--5jA,ridiculous arcade fun old old many past todays,sbW8qHJgzEIH42B0S-3New,1,15-05-16,review
630,"{u'funny': 0, u'useful': 1, u'cool': 0}",zA18hAv2HFR87Bwk4AWjNQ,OQ680lv9Vg8kDwTISci5Jw,negative enough atrocious positive other,sbW8qHJgzEIH42B0S-3New,1,22-05-16,review
631,"{u'funny': 0, u'useful': 0, u'cool': 0}",toi6kFUQvwpHAMXte3Bu_g,hsqRssTZNJnopVIp8KDt-w,rude good unique negative touch,sbW8qHJgzEIH42B0S-3New,1,26-05-16,review
632,"{u'funny': 0, u'useful': 0, u'cool': 0}",F7g09kfg6zuAzw8psGpEWg,vcJA2YpewIQwrZYd5vVAzQ,odd okay free Other odd great Fire-Grilled,sbW8qHJgzEIH42B0S-3New,3,30-05-16,review
633,"{u'funny': 6, u'useful': 3, u'cool': 6}",4sVeFw4glhXinbuvpLwNSg,evVJmhYRdVzHJ4jwO_Fp7g,unacceptable hard few half-price aware obnoxious rowdy acceptable horrible generic worth few,sbW8qHJgzEIH42B0S-3New,3,02-06-16,review
634,"{u'funny': 0, u'useful': 0, u'cool': 0}",BBKrOtLFSeLm7KOBdEokcw,bSYsjo8eNK2UOGc3jYgFeQ,additional busy good,sbW8qHJgzEIH42B0S-3New,1,01-07-16,review
635,"{u'funny': 0, u'useful': 0, u'cool': 0}",CQH-g1MzZ-xywqWj4X2uJw,c9BsE_VO50G_LyFFyYdcWQ,nostalgic top pretty darn impressive happy,sbW8qHJgzEIH42B0S-3New,4,13-07-16,review
636,"{u'funny': 0, u'useful': 0, u'cool': 0}",fLXyoFTGVGhZz0JdmpDGOg,ZdejuKkztfCmmc9tFY481w,busy full .it sub entree hot cold ridiculous right fresh torn first warm leftover *very average easy,sbW8qHJgzEIH42B0S-3New,2,18-07-16,review
637,"{u'funny': 0, u'useful': 2, u'cool': 0}",gqxRTVmhUZ1-63GLDwg0cg,Grc_31f4q3yIE3P9QNUwfQ,"Despite asking specifically for an appointment at the Peter's Township office, they scheduled the visit for Bethel Park which only has physician's assistants, not doctors.  Was then told that they don't have any opening so it was Bethel Park or nothing.  Can't say much for an office that is managed this way.  The lack of empathy was even more disturbing.",jLtS1O2tN7zNop8htTe9ZA,1,09-03-15,review
638,"{u'funny': 0, u'useful': 0, u'cool': 0}",gCKsWAuo3m2wg_JR8H5CUw,Tyoq_8rqd842zyYlZzATVg,knowledgeable rude only,jLtS1O2tN7zNop8htTe9ZA,3,08-12-15,review
639,"{u'funny': 0, u'useful': 0, u'cool': 0}",EAikZRcBUfeU-U0IwA8e1w,GHQm8RwyxCUIa9JFnHTnnQ,wrong wrong,jLtS1O2tN7zNop8htTe9ZA,1,08-04-16,review
640,"{u'funny': 0, u'useful': 2, u'cool': 0}",T_wjLgPOPXry7Bea4MzoVQ,5Cr1SjQO_9lSzf6VvBnk7w,Fresh good favorable fresh-out-of-the-fryer hot french,W7ysp8GLCBrs0GXIVwAcBQ,4,27-01-10,review
641,"{u'funny': 4, u'useful': 11, u'cool': 7}",4DrkZqFqLcyRcLWuQUXFeQ,Ii4ee0Gdlk_NX5pWCnmKzQ,second third guess frosty long good,W7ysp8GLCBrs0GXIVwAcBQ,1,05-06-15,review
642,"{u'funny': 0, u'useful': 0, u'cool': 0}",LPU8UwGVoTanjSOgKoYQ4Q,iMj9M46V19196aeQhSq4xg,closed i open open commercial Cant i,W7ysp8GLCBrs0GXIVwAcBQ,1,10-08-15,review
643,"{u'funny': 0, u'useful': 0, u'cool': 0}",9mWJQbP8zNm-rT1MBhwLHQ,kzZB06VrEjk7kGxl-K2VYQ,It took an hour to get our food when everyone else got their food in five minutes. They forgot two of our drinks and one of the employees said a cuss word infront of a child.,W7ysp8GLCBrs0GXIVwAcBQ,1,16-08-15,review
644,"{u'funny': 0, u'useful': 0, u'cool': 0}",NorNYrCESas_guipKZd2bA,8S35CrK4UfwRD3B9-WYVsA,neat clean elderly hot,W7ysp8GLCBrs0GXIVwAcBQ,5,02-01-16,review
645,"{u'funny': 0, u'useful': 0, u'cool': 0}",NorNYrCESas_guipKZd2bA,dzZrgkRV8TCnxsQ4rl0QWA,excellent chica,W7ysp8GLCBrs0GXIVwAcBQ,5,14-01-16,review
646,"{u'funny': 0, u'useful': 0, u'cool': 0}",t-RTmnEVnmm8wgbvOkHa4A,KOOrW_ug7rUybPtitMcF7A,awesome nice messy ready quality great chicken,W7ysp8GLCBrs0GXIVwAcBQ,5,29-06-16,review
647,"{u'funny': 0, u'useful': 0, u'cool': 0}",KnLObhXcuk90MImbp5RCpQ,XnZsm8tMIuda6ODBMzMY-g,rainy raw right professional TOO,M0RJELIvWleZ-Tkd6vdXFQ,5,01-06-12,review
648,"{u'funny': 0, u'useful': 0, u'cool': 0}",KnLObhXcuk90MImbp5RCpQ,UbHlCPnqEYgLdyBJqUHfKw,good discovered many oh saddle proper prompt professional,M0RJELIvWleZ-Tkd6vdXFQ,5,19-09-12,review
649,"{u'funny': 0, u'useful': 0, u'cool': 0}",IxYFwInTQVD9ltYjJn1i3g,Wd-tSLbefatUJlzOf7F2zA,new same good correct next small fifteen great,M0RJELIvWleZ-Tkd6vdXFQ,5,16-06-13,review
650,"{u'funny': 0, u'useful': 0, u'cool': 0}",ZETPGzWpJmnU0-a7AjjWcA,mAPzEVaxgnvybghXh9xxsw,good laundry next reliable great happy,M0RJELIvWleZ-Tkd6vdXFQ,5,03-12-15,review
651,"{u'funny': 0, u'useful': 0, u'cool': 0}",MaDzCBoxwXQNoPcQZEXnHg,f03obvaixMfkFk7j2XFI3w,rdn american clogged loud 3-4 thAtmy im whole new i temper called professional,M0RJELIvWleZ-Tkd6vdXFQ,1,10-01-16,review
652,"{u'funny': 0, u'useful': 0, u'cool': 0}",y2luhEvGv3z5RPfEI33seQ,xqdSqQ_OkNk3AJveNblF_g,frustrated professional generous bi-yearly polite happy little basic,M0RJELIvWleZ-Tkd6vdXFQ,5,01-04-16,review
653,"{u'funny': 0, u'useful': 0, u'cool': 0}",4jhyw2_-AmbhsUbjJSONiA,74-KMdzcQhJCN3TbbpFDzQ,new few new timely careful old professional friendly stressful new last technician,M0RJELIvWleZ-Tkd6vdXFQ,5,27-04-16,review
654,"{u'funny': 0, u'useful': 0, u'cool': 0}",lXAT7vH8dkQtRqBAaaixzQ,mNyYO7nMyMMCxNOb2o25SQ,professional,M0RJELIvWleZ-Tkd6vdXFQ,5,13-05-16,review
655,"{u'funny': 0, u'useful': 0, u'cool': 0}",IbvOxKSps_K5wa3a2_jc-Q,x09uNsz2_-FKyl-MSLBPwQ,Horrible horrible horrible,McikHxxEqZ2X0joaRNKlaw,1,11-09-07,review
656,"{u'funny': 0, u'useful': 0, u'cool': 0}",vNm0EuNWJ0GZwQifrxDWAQ,kiszja04ALGKaNpZiZVwrQ,GOOD Original soft cheese Huge multi-story half full Attentive quick frequent mixed good super awful main dead empty low,McikHxxEqZ2X0joaRNKlaw,2,15-09-08,review
657,"{u'funny': 0, u'useful': 0, u'cool': 0}",NCYse908q22pjK4SrmDA5g,deX5DZTm9ApdajNsMKi3_w,big several brown good other great good different other sure great several,McikHxxEqZ2X0joaRNKlaw,5,23-09-08,review
658,"{u'funny': 0, u'useful': 0, u'cool': 0}",LhgQq1x4n9ardg1PFo8vgg,nx2cFeFEdagdV4roMDhCeg,drank like much good next,McikHxxEqZ2X0joaRNKlaw,2,03-12-08,review
659,"{u'funny': 0, u'useful': 0, u'cool': 0}",WMTm9HHRA3EewoxTX1Gleg,bkbI7RFGbFndi9qxK_LVgA,OK Large Friendly,McikHxxEqZ2X0joaRNKlaw,3,24-06-09,review
660,"{u'funny': 0, u'useful': 1, u'cool': 0}",Hr1YoQltzetmVco5oncaPA,RCyXqcI304lWeqqpPHsMpg,right great menu seasoned vegetables- next ready,McikHxxEqZ2X0joaRNKlaw,1,02-11-09,review
661,"{u'funny': 1, u'useful': 1, u'cool': 2}",fFoRIzbwpMiv3BvfdtdlXQ,PgmVt9BoPnSYxsfxVMwvkw,i nachos add i i bottom i,McikHxxEqZ2X0joaRNKlaw,3,17-12-09,review
662,"{u'funny': 0, u'useful': 1, u'cool': 0}",FyCBkNXwoI_6X6apbslg4g,i8uTpvLVeHSEdRIYgFK49w,few house-brewed good mixed tasty great good dessert triple great live last,McikHxxEqZ2X0joaRNKlaw,4,02-04-10,review
663,"{u'funny': 0, u'useful': 1, u'cool': 0}",6rhAsfzfeb1hb91bQBipKg,5gS9IMXN1--NKjB2QCw5AQ,first full-sized full good few low,McikHxxEqZ2X0joaRNKlaw,4,10-05-10,review
664,"{u'funny': 0, u'useful': 0, u'cool': 0}",G7KQF0U0p25nf07dObPeVg,l1oakOvG_LISDM9vT8-UjA,Little slow own on-site good tasty good big little skinny skinny,McikHxxEqZ2X0joaRNKlaw,3,04-07-10,review
665,"{u'funny': 1, u'useful': 3, u'cool': 1}",bvu13GyOUwhEjPum2xjiqQ,a7VapmDD9a80z2uByS0K_w,good low hard okay,McikHxxEqZ2X0joaRNKlaw,2,13-08-10,review
666,"{u'funny': 0, u'useful': 0, u'cool': 0}",z8kmZwIcJ2D3rSMIHDuaLg,DjFojcTtj99oZMqyoOEdSA,good Excellent awesome awesome delicious huge delicious,McikHxxEqZ2X0joaRNKlaw,4,12-11-10,review
667,"{u'funny': 0, u'useful': 0, u'cool': 0}",gJhd8oM1yRDDGe3SPaC5Gw,j7TfEsZYkO0ARRBnPyYLQA,big last same fine pricey excellent tasty fine good good friendly helpful happy big friendly nice whole light amazing impressed citrusy good like good whole bitter much decent actual light able good empty impressed good other seasonal good,McikHxxEqZ2X0joaRNKlaw,4,18-01-11,review
668,"{u'funny': 0, u'useful': 3, u'cool': 1}",scIDar9VGDMcTOHbem37pg,vDAA_k_8J1z0pz2tRH6ESg,sure same close healthy greasy upset cheesy lemon suppose thick tiny great pathetic pre-cut frozen thin huge actual special big next empty crappy causal healthy,McikHxxEqZ2X0joaRNKlaw,3,25-01-11,review
669,"{u'funny': 0, u'useful': 0, u'cool': 0}",9cCTmiJ7hz35rHIdr8n9kA,L0aw0Rwrq2LI6FaibLvZ5w,few good soft cheese own fresh fresh fresh fresh nice,McikHxxEqZ2X0joaRNKlaw,3,18-02-11,review
670,"{u'funny': 0, u'useful': 0, u'cool': 1}",B5WkNWDxZ-baWoQc6DBNHA,NUri2Yx3OQCtyzIPcqz7jQ,fancy OK bad fish free,McikHxxEqZ2X0joaRNKlaw,3,20-02-11,review
671,"{u'funny': 0, u'useful': 0, u'cool': 0}",3q9p6IZTuIt59z7MxzjVVg,Fl_dFfwfuk9T8kv-k-p8iw,good good awesome super,McikHxxEqZ2X0joaRNKlaw,4,30-03-11,review
672,"{u'funny': 0, u'useful': 1, u'cool': 1}",QmykNasFdjyaQ3K8oME3fQ,44_xOh7VDSMJtyk6QCNEaQ,atmosphere friendly,McikHxxEqZ2X0joaRNKlaw,5,31-03-11,review
673,"{u'funny': 0, u'useful': 3, u'cool': 3}",cF2CgY-_zNTBtQpaP_CeVw,odIM8VqM-03YStvfBXIo5A,nice much dining full alittle main semi quiet waitress Complete yummy entertaining favorite outdoor outdoor picturesque perfect local pools give big pretty decent different creative tasty different special great free //www.rockbottom.com/MC favorite frothy consistant colorful,McikHxxEqZ2X0joaRNKlaw,4,18-04-11,review
674,"{u'funny': 0, u'useful': 0, u'cool': 0}",Y9J0JUfoY_xV_vCVnmLheA,DratSiBUdnZFXTCXghtFLQ,many solid full mean soft convenient complete,McikHxxEqZ2X0joaRNKlaw,4,05-06-11,review
675,"{u'funny': 0, u'useful': 1, u'cool': 1}",wF2GUprZUxRi2DIInefH-w,nPCjClC3yS-ZFrOFsA9f9A,partial past fantastic special new favorite cheese meal great big super great great wait great new,McikHxxEqZ2X0joaRNKlaw,5,07-06-11,review
676,"{u'funny': 0, u'useful': 0, u'cool': 0}",izrGea9JvRtmaTaQEwrO3w,ScnWaNLq7KpazJtCIxqfjA,free great good wait pleasant few excellent mixed good few trivia quiet good small enjoyable,McikHxxEqZ2X0joaRNKlaw,4,13-06-11,review
677,"{u'funny': 0, u'useful': 0, u'cool': 0}",1Nn58APYG7Qz1tRiqdGCng,U01aVLcVAluYpbLJRGvNpA,First decent normal much new good beat Second tasty healthy great little slow sure 4-star next,McikHxxEqZ2X0joaRNKlaw,4,14-07-11,review
678,"{u'funny': 0, u'useful': 0, u'cool': 0}",u7rJ_CFbp4IYeT39fNfVDQ,lUw1qLrY1VlcaCcKdpPN1w,good light good light pregnant good good confused hot tomato fantastic,McikHxxEqZ2X0joaRNKlaw,4,25-07-11,review
679,"{u'funny': 1, u'useful': 2, u'cool': 2}",rrGE6D7KhnrEMV75Kj3g7w,yGmtV3aZmCMqKhefn3dPQQ,many great full Dogfish excellent seasonal wrong much good terrible perfect cold different last much miss,McikHxxEqZ2X0joaRNKlaw,2,06-10-11,review
680,"{u'funny': 1, u'useful': 2, u'cool': 1}",jaDTgMqh4DzoLJrMrW3JcA,4j4WzIBLJY5mmD-mAoNWUA,ready much n happy good ready good fave acceptable sure discernible other good efficient friendly other you-can't-screw-it-up fine gold long-lamented fine much uninspired reasonable bad full else,McikHxxEqZ2X0joaRNKlaw,3,01-11-11,review
681,"{u'funny': 2, u'useful': 7, u'cool': 3}",nEYPahVwXGD2Pjvgkm7QqQ,JI8ogaD1Kgu2XrNLqvQcPg,white Other forgettable special,McikHxxEqZ2X0joaRNKlaw,2,01-11-11,review
682,"{u'funny': 0, u'useful': 0, u'cool': 0}",JVb5BRi7NSgXqVoMJCO0Hw,d1H9RNbhrz4VGsIg3ecACQ,sweet worth,McikHxxEqZ2X0joaRNKlaw,1,11-11-11,review
683,"{u'funny': 0, u'useful': 0, u'cool': 0}",vjcjHR3G_Vu-Ruo5JcLtWA,hvzFbHOUESYqJiat4EfFUA,good,McikHxxEqZ2X0joaRNKlaw,3,28-11-11,review
684,"{u'funny': 0, u'useful': 0, u'cool': 0}",_Ud7sdn_khya8e2f3FNvWA,D5RqMgldgDatdrbRlP3l1Q,slippery fair culinary good favorite good excessive big great good fresh tasty late Mexican insatiable deep fried amazing inner nice happy happy friendly attentive sub-par packed visible typical chain-found fresh yummy,McikHxxEqZ2X0joaRNKlaw,4,23-01-12,review
685,"{u'funny': 1, u'useful': 3, u'cool': 2}",sS2sSWqZMnQMRoWx-Mdzgg,IxX2lLnreI2mI-UH-_Kayg,past nice last good good average difficult cold busy spotty surprising weak poor exact,McikHxxEqZ2X0joaRNKlaw,2,04-04-12,review
686,"{u'funny': 0, u'useful': 0, u'cool': 0}",wtQsINapBJLhtfIe2xecpw,vLCoeCHkjtTqkuwGxl810g,Happy Good delicious few regular good casual,McikHxxEqZ2X0joaRNKlaw,4,11-05-12,review
687,"{u'funny': 0, u'useful': 0, u'cool': 0}",_e5drmTJBSV0yiFBrTimtg,3WFAQdWoEAeJ08vQwUQvJw,only many vegetarian busy potential great short,McikHxxEqZ2X0joaRNKlaw,3,27-05-12,review
688,"{u'funny': 3, u'useful': 1, u'cool': 1}",jhukBhC_BgGdBclC9kl7UA,eE6FcaevmEnuweEIddEwNg,fat fat ear excellent,McikHxxEqZ2X0joaRNKlaw,3,01-06-12,review
689,"{u'funny': 0, u'useful': 0, u'cool': 0}",kRa-sZPizt2EqWYVFZ6DGw,dGkkrX_leIXTEx7xphbtNA,first good,McikHxxEqZ2X0joaRNKlaw,4,01-07-12,review
690,"{u'funny': 0, u'useful': 0, u'cool': 0}",9Ify25DK87s5_u2EhK0_Rg,itJQXnTjWYYUjZuxBp7cdQ,possible awhile ready packed able attentive friendly helpful full different few worth okay top wonderful only empty little ridiculous empty,McikHxxEqZ2X0joaRNKlaw,4,18-07-12,review
691,"{u'funny': 0, u'useful': 0, u'cool': 0}",bSkco4ZdB7REFtDsJUVrDA,27ammdgPLmlrVZPK0XoRfA,satisfied fried apps blue cheese pretty pub,McikHxxEqZ2X0joaRNKlaw,3,13-08-12,review
692,"{u'funny': 0, u'useful': 0, u'cool': 0}",1Vr1Sq8FGnP-8HuD79IhbQ,KmWTidBvWTFH683yjE53CQ,Fish excellent,McikHxxEqZ2X0joaRNKlaw,5,09-12-12,review
693,"{u'funny': 0, u'useful': 0, u'cool': 0}",VSfPN4tGH4Tjd3JUu8yUew,jhQIaOzCvAjM92a39GcP3w,first tasty excellent awesome only good,McikHxxEqZ2X0joaRNKlaw,4,16-01-13,review
694,"{u'funny': 0, u'useful': 0, u'cool': 0}",i0aToSFRKd6PjF3dMY8JLQ,coGmwDUAGOWLplUe2slLTg,"Slow service
Below average food 
Ill pass",McikHxxEqZ2X0joaRNKlaw,2,23-01-13,review
695,"{u'funny': 0, u'useful': 0, u'cool': 0}",-0MGEWw692xeqwmdvsnFZw,hFkZo1pA6CJIAXnFgEJAmw,First bad last good awesome,McikHxxEqZ2X0joaRNKlaw,4,11-02-13,review
696,"{u'funny': 0, u'useful': 0, u'cool': 0}",2VqU7uoDeiE8OUL14Ce5Ig,_ZuYEAeYwM0OfnrZJaSebg,friendly whole,McikHxxEqZ2X0joaRNKlaw,4,09-04-13,review
697,"{u'funny': 0, u'useful': 1, u'cool': 0}",8fApIAMHn2MZJFUiCQto5Q,ZZS022Mm6y-sSiNVE7MdqQ,bad adventurous sure,McikHxxEqZ2X0joaRNKlaw,3,13-04-13,review
698,"{u'funny': 0, u'useful': 0, u'cool': 0}",ytgLwKzD6B4af5vW56RpJg,dcfraWBbOMz8CVQQg4tm1w,other pleased free mini full southwestern big hot crispy pepper delish good crispy little worth nice attentive quick,McikHxxEqZ2X0joaRNKlaw,4,23-04-13,review
699,"{u'funny': 1, u'useful': 1, u'cool': 1}",Yvn7DHj7o7sSCH2rNH74Mw,MmoH71NbSFF7KSKPIeD1Ug,pub OK large many own good several forgettable much forgettable good,McikHxxEqZ2X0joaRNKlaw,2,19-05-13,review
700,"{u'funny': 0, u'useful': 0, u'cool': 0}",DLu1Bum8EXNE62xno-v0VA,lE5xSKLsIBtv1SfJ9CHQBA,last due few unfortunate fine attentive decent overall delicious overall nice comfortable average not-great-but-not-bad ready next website skinny possible birthday break poor available final rare Final nice little underwhelmed,McikHxxEqZ2X0joaRNKlaw,2,02-06-13,review
701,"{u'funny': 0, u'useful': 0, u'cool': 0}",t5mr9snU8tI7hcjMSCYxLQ,nqXl67u1jj8ZCKK0roWWvQ,Mostly come here for the beer and sports. Fun place!,McikHxxEqZ2X0joaRNKlaw,4,08-06-13,review
702,"{u'funny': 1, u'useful': 0, u'cool': 1}",fwsJGulnozT2U6FefsLiFw,5XzkZUgPDNZ3WfZss6C-NQ,special second first early much sweet good small main green decent green good mashed pretty live whole different waitress good,McikHxxEqZ2X0joaRNKlaw,3,17-06-13,review
703,"{u'funny': 0, u'useful': 0, u'cool': 0}",N1colY77TPM51Q2HIx46Fg,C6DdlsBFmIzxZScxwNBqXw,awesome nice wonderful easy wonderful wait great full little wet only cheese sure trivia super,McikHxxEqZ2X0joaRNKlaw,4,30-06-13,review
704,"{u'funny': 0, u'useful': 0, u'cool': 0}",p8z32LHEzVlrY42oS4la_A,b-ijQwqWF2wEZ2VStaT_kw,Southwest Egg rolls and Fish tacos. Mmmmmmmmm. Ohh and the AMAZING Brews!,McikHxxEqZ2X0joaRNKlaw,5,17-07-13,review
705,"{u'funny': 0, u'useful': 0, u'cool': 0}",ri9L-HZ_0fUJgALY4vCz7A,bIKl9fNOzHaHiWpYvyNFDA,good good good large .with several wide open high other general quick friendly whole,McikHxxEqZ2X0joaRNKlaw,4,30-09-13,review
706,"{u'funny': 0, u'useful': 0, u'cool': 0}",ivErlAt_FqAgaDUuDHQMcQ,TdZUlpu8Pbzddp1dTXmjCA,major glad knowledgeable extensive house-brewed crisp light drinkable standard well-executed good only heavy sure,McikHxxEqZ2X0joaRNKlaw,4,13-10-13,review
707,"{u'funny': 0, u'useful': 0, u'cool': 0}",tC62PSePYtPwSKc6Asf7rQ,1zA6E42lsskpOyKHByEdwA,greasy good like hot hot chocolate crystallized disappointing,McikHxxEqZ2X0joaRNKlaw,1,15-10-13,review
708,"{u'funny': 0, u'useful': 0, u'cool': 0}",bEIXIfk1Zys1r_nmGNiF9A,3mp5jXdxC2yqSK6sgRQfEg,outstanding salted good cool low wonderful,McikHxxEqZ2X0joaRNKlaw,3,24-10-13,review
709,"{u'funny': 1, u'useful': 0, u'cool': 0}",pNIud6KW96svNcvb2WQ-XQ,cx-uK63Pl7gBAsz0lUiDBw,late long ready attentive funny free bizarre expensive nice fresh huge other good pounded white small spread good favorite same expect brides-to-be next much,McikHxxEqZ2X0joaRNKlaw,3,10-11-13,review
710,"{u'funny': 0, u'useful': 1, u'cool': 0}",5UCdxI_krbnv7_7Q3Ur_eQ,lFI6moIfSeLRtAIfS0oA0w,open good good good only sour kinda,McikHxxEqZ2X0joaRNKlaw,4,09-01-14,review
711,"{u'funny': 0, u'useful': 0, u'cool': 0}",I-jk9_xWCV3zfDqwrIJDSQ,BvtJqv4xK0kUDYal-6WI9g,bad,McikHxxEqZ2X0joaRNKlaw,4,09-01-14,review
712,"{u'funny': 0, u'useful': 0, u'cool': 0}",W9ZG5q-QIblXYeHgaPS5Uw,d1RMbWi3t7SdHRLziqCJ5w,good excellent,McikHxxEqZ2X0joaRNKlaw,4,17-01-14,review
713,"{u'funny': 0, u'useful': 1, u'cool': 0}",2rSeth60_CuWN3ZJ4k41lg,YXRTA4I09YOXx_zCfsPEwA,late busy several nice nice huge good good important fish lime fish tomatillo inedible fish such simple such hard hard sour poor overcooked hungry red sour wonderful unique cheese jealous crappy good decent underwhelming,McikHxxEqZ2X0joaRNKlaw,2,22-01-14,review
